일시,외부기온,일사량,내부온도,내부습도,내부co2,환기온도,차광및보온커튼1,차광및보온커튼2,난방온도,측면보온커튼
2018-04-14 11:00,7.9,24.72,15.81,87.86,401,0,95,0,15.5,100
2018-04-14 12:00,8.19,50.91,16.2,90,379,0,95,0,15.5,100
2018-04-14 13:00,8.5,55.24,16.2,90.15,377.29,0,95,0,15.5,100
2018-04-14 14:00,9.07,121.17,17.5,88,357,5,95,0,15.5,100
2018-04-14 15:00,9.98,78.69,15.76,81.15,374.23,25.15,95,0,15.5,100
2018-04-14 16:00,9.5,40,16.18,88,375,19,100,0,15.5,100
2018-04-14 17:00,9.6,16.32,16.42,92.84,380.68,18,100,0,14.5,100
2018-04-14 18:00,9.3,8.16,15.52,94,396.52,17,100,0,14.5,100
2018-04-14 19:00,9.1,0,14.9,94,412,18,100,0,14.5,100
2018-04-14 20:00,8.8,0,14.42,94,427,16,100,0,14.5,100
2018-04-14 21:00,8.32,0,14.2,95,436,12,100,0,14.5,100
2018-04-14 22:00,8.1,0,14.2,94,448.65,9,100,0,14.5,100
2018-04-14 23:00,7.6,0,14.82,92,459.65,0,100,0,14.5,100
2018-04-15 0:00,7.02,0,14.2,93,466,0,100,0,14.3,100
2018-04-15 1:00,6.9,0,14.48,91,478.64,0,100,0,14.3,100
2018-04-15 2:00,6.7,0,14.16,91.18,487.64,0,100,0,14.3,100
2018-04-15 3:00,6.32,0,14.08,90.19,484.37,0,100,0,14.3,100
2018-04-15 4:00,6.3,0,14.7,89,495,0,100,0,14.3,100
2018-04-15 5:00,5.32,0,14.1,89.37,505.44,0,100,0,14.3,100
2018-04-15 6:00,5.1,0,14.08,89,526.61,0,100,0,14.88,100
2018-04-15 7:00,5.96,44.68,16.16,88,532,0,100,0,15.88,100
2018-04-15 8:00,7.48,193.2,17.32,90.2,454,0,70.64,0,16.88,90.16
2018-04-15 9:00,9,356.6,17.72,70.6,355,26,0,0,17.5,0
2018-04-15 10:00,11.16,518.2,19.68,59,350,31,0,0,15.52,0
2018-04-15 11:00,12.78,640.11,21.06,52.21,350,45.17,85,0,15.5,0
2018-04-15 12:00,13.8,710.17,20.42,45.79,361,63,85,0,15.5,0
2018-04-15 13:00,14.32,741,19.52,46,368,67,85,0,15.5,0
2018-04-15 14:00,13.82,692.49,19.44,45.79,366,66,85,0,15.5,0
2018-04-15 15:00,12.54,595.97,18.74,51,368,46.87,75,0,15.5,0
2018-04-15 16:00,11.07,449.98,18.33,50,377.9,39,0,0,15.5,0
2018-04-15 17:00,10.1,221.8,17.3,56.22,370,32,0,0,15.5,0
2018-04-15 18:00,8.82,109.63,14.35,61.32,376.68,26,0,0,15.5,100
2018-04-15 19:00,7.52,10.13,16.71,71,379.87,21,100,0,15.5,100
2018-04-15 20:00,6.9,0,15.95,76.77,402.53,22,99.7,0,15.5,100
2018-04-15 21:00,6.4,0,14.8,76.77,417.53,11,100,0,15.5,100
2018-04-15 22:00,6.5,0,16.35,77,439.53,4.17,100,0,15.5,100
2018-04-15 23:00,6.1,0,15.12,82,463.28,0,100,0,15.5,100
2018-04-16 0:00,5.11,0,14.91,81,477,0,100,0,15.3,100
2018-04-16 1:00,4.2,0,15,77,495.91,0,100,0,15.3,100
2018-04-16 2:00,3.5,0,15.2,77,513.86,0,100,0,15.3,100
2018-04-16 3:00,2.8,0,15.3,79,531,0,100,0,15.3,100
2018-04-16 4:00,2.61,0,15.3,80,549,0,100,0,15.3,100
2018-04-16 5:00,2.09,0,15.2,81,563.89,0,100,0,15.3,100
2018-04-16 6:00,1.69,0,15.71,81,577,0,100,0,15.89,100
2018-04-16 7:00,2.5,78.7,16.9,82,581,0,100,0,16.89,100
2018-04-16 8:00,5.19,270.92,18.68,80.06,527.78,0,0,0,17.5,0
2018-04-16 9:00,8.98,433.67,19.29,66.2,366.13,22.87,0,0,17.5,0
2018-04-16 10:00,10.69,592.8,19.16,56,374.6,31,0,0,17,0
2018-04-16 11:00,12.09,732.34,21.79,48.07,362.85,55.49,85,0,17,0
2018-04-16 12:00,14.29,773.63,22.01,45.93,373.15,75,85,0,17,0
2018-04-16 13:00,15.99,770.32,22.45,45.71,366.85,100,85,0,17,0
2018-04-16 14:00,17.44,692.68,22.2,41.08,368,100,85,0,17,0
2018-04-16 15:00,17.94,609.72,21.3,40.24,353.84,92.56,75,0,17,0
2018-04-16 16:00,16.91,356.12,19.72,47.91,388,80,0,0,17,0
2018-04-16 17:00,13.92,205.08,18.49,56,390.74,35.26,0,0,15.53,0
2018-04-16 18:00,12.81,77.46,16.42,58,395,35.19,0,0,15.5,100
2018-04-16 19:00,11.71,9.37,15.87,65.91,402,28,0,0,15.5,100
2018-04-16 20:00,10.5,0,15.96,76.09,425.72,19,99.65,0,15.5,100
2018-04-16 21:00,9.61,0,15.71,81,448.8,18,99.9,0,15.5,100
2018-04-16 22:00,9.01,0,15.11,85,469,15,100,0,15.5,100
2018-04-16 23:00,8.6,0,15.78,84,488.68,0,100,0,15.5,100
2018-04-17 0:00,7.9,0,14.92,87,508,0,100,0,15.3,100
2018-04-17 1:00,7.33,0,15.09,84.11,527.79,0,100,0,15.3,100
2018-04-17 2:00,6.51,0,15.11,85.89,545,0,100,0,15.3,100
2018-04-17 3:00,6.8,0,15.71,86,563,0,100,0,15.3,100
2018-04-17 4:00,6.59,0,15.19,86.12,576,0,100,0,15.3,100
2018-04-17 5:00,6.6,0,14.8,87,589,0,100,0,15.3,100
2018-04-17 6:00,5.92,0,15.89,87,601.76,0,100,0,15.9,100
2018-04-17 7:00,6.59,42.99,17.19,86,613,0,100,0,16.9,100
2018-04-17 8:00,9.87,238.62,18.9,80.25,511.67,0,0,0,17.5,0
2018-04-17 9:00,12.37,447.07,18.85,60.27,382.53,24.73,0,0,17.5,0
2018-04-17 10:00,16.26,552.33,20.71,49.13,385.47,47,0,0,17,0
2018-04-17 11:00,17.16,693.33,25.32,47.13,368.93,36,85,0,17,0
2018-04-17 12:00,18.1,751.58,24.84,43.28,392.16,73,85,0,17,0
2018-04-17 13:00,19,781.28,24,45.58,394.16,95,85,0,17,0
2018-04-17 14:00,20.27,724.56,25.06,36.88,371.56,88.12,85,0,17,0
2018-04-17 15:00,18.73,626.91,22.71,45.15,379.71,87.03,75,0,17,0
2018-04-17 16:00,17.11,384.89,21.1,43.85,382.44,58,0,0,17,0
2018-04-17 17:00,15.82,168.67,20.42,49,378.31,41,0,0,15.63,14.65
2018-04-17 18:00,14.6,133.69,17.9,52,387,42,0,0,15.5,100
2018-04-17 19:00,12.82,13.8,15.28,57.84,391,30.64,0,0,15.5,100
2018-04-17 20:00,10.92,0,14.92,72.84,414.36,24.36,0,0,15.5,100
2018-04-17 21:00,9.6,0,16.12,74.83,438.67,16,100,0,15.5,100
2018-04-17 22:00,9,0,15.8,78.17,460.67,10,100,0,15.5,100
2018-04-17 23:00,8.82,0,15.6,81,477.67,0,100,0,15.5,100
2018-04-18 0:00,8.02,0,15.48,82,493.48,0,100,0,15.3,100
2018-04-18 1:00,6.77,0,15.6,81.83,512.65,0,100,0,15.3,100
2018-04-18 2:00,5.56,0,14.9,80,527.64,0,100,0,15.3,100
2018-04-18 3:00,4.84,0,15.15,80,544,0,100,0,15.3,100
2018-04-18 4:00,4.78,0,16.1,79,562.64,0,100,0,15.3,100
2018-04-18 5:00,4.34,0,15.58,80,578,0,100,0,15.3,100
2018-04-18 6:00,2.92,0.81,15.88,80,596,0,100,0,15.98,100
2018-04-18 7:00,5.15,96.29,16.78,82,600,0,100,0,16.98,100
2018-04-18 8:00,8.62,281.52,18.76,80.39,519.64,2.42,0,0,17.5,0
2018-04-18 9:00,12.28,466.49,20.85,65.39,379.35,18,0,0,17.5,0
2018-04-18 10:00,14.28,617.2,21.58,49.6,383,37,5.04,0,17,0
2018-04-18 11:00,16.44,725.6,23.8,43.2,368.4,52.6,85,0,17,0
2018-04-18 12:00,16.98,797.59,24.12,39.21,366.38,78.76,85,0,17,0
2018-04-18 13:00,18.56,805.83,23.44,39.38,371.38,97,85,0,17,0
2018-04-18 14:00,19.48,764.65,24.64,34.59,372.97,100,85,0,17,0
2018-04-18 15:00,18.48,659.35,22.58,40.21,378,81.28,75,0,17,0
2018-04-18 16:00,17.48,367.48,21.7,37,378,60,0,0,17,0
2018-04-18 17:00,16.02,115.02,20.9,44.78,376,43,0,0,15.67,51.3
2018-04-18 18:00,14.67,165.1,17.77,48,382,46,0,0,15.5,56.3
2018-04-18 19:00,12.37,18.76,15.14,57.78,388.56,30.88,0,0,15.5,100
2018-04-18 20:00,9.62,0,16,69.77,411,22,98.6,0,15.5,100
2018-04-18 21:00,8.22,0,15.22,74,431.55,18,100,0,15.5,100
2018-04-18 22:00,7.28,0,15.98,75.23,453.53,5.27,100,0,15.5,100
2018-04-18 23:00,6.3,0,15.35,76,477.53,0,100,0,15.5,100
2018-04-19 0:00,5.5,0,15,76,493.85,0,100,0,15.3,100
2018-04-19 1:00,4.7,0,15.4,76,509,0,100,0,15.3,100
2018-04-19 2:00,4.01,0,15.9,75,528,0,100,0,15.3,100
2018-04-19 3:00,4,0,15.29,77,546,0,100,0,15.3,100
2018-04-19 4:00,2.91,0,15.1,78.95,564.91,0,100,0,15.3,100
2018-04-19 5:00,2.6,0,15.5,78,580.84,0,100,0,15.3,100
2018-04-19 6:00,2.7,0,14.9,81,594,0,100,0,15.99,100
2018-04-19 7:00,3.78,101.31,16.79,82,602,0,100,0,16.99,100
2018-04-19 8:00,8.46,285.92,19.08,78.12,503.2,0,0,0,17.5,0
2018-04-19 9:00,12.68,472.28,19.41,58.3,375.76,24,0,0,17.5,0
2018-04-19 10:00,15.57,615.47,21.26,47,367.47,37.2,0,0,17,0
2018-04-19 11:00,18.19,733.4,23.85,30.07,352.6,60.6,85,0,17,0
2018-04-19 12:00,19.98,791.93,24.7,28.2,362.27,88,85,0,17,0
2018-04-19 13:00,20.01,798.07,24.94,27.22,362.85,100,85,0,17,0
2018-04-19 14:00,21.49,743.29,24.91,30.07,365,100,85,0,17,0
2018-04-19 15:00,20.99,653.72,24,29.92,366.68,100,75,0,17,0
2018-04-19 16:00,20.6,429.96,23.32,32,378,92,0,0,17,0
2018-04-19 17:00,19.88,154.72,21.6,38.92,380,64,0,0,15.72,58.3
2018-04-19 18:00,18.61,142.13,19.12,45,382,76,0,0,15.5,100
2018-04-19 19:00,15.52,12.61,16.22,56.09,386.83,48,0,0,15.5,100
2018-04-19 20:00,12.83,0,15.3,65.91,403.63,28,0,0,15.5,100
2018-04-19 21:00,11.92,0,14.98,74,426,8.81,0,0,15.5,100
2018-04-19 22:00,10.79,0,16.41,74,450,6,98.46,0,15.5,100
2018-04-19 23:00,9.41,0,15.9,75,471.8,11,99.93,0,15.5,100
2018-04-20 0:00,8.32,0,14.91,81.9,491,0,100,0,15.3,100
2018-04-20 1:00,8.28,0,15.79,80.11,514.57,2,100,0,15.3,100
2018-04-20 2:00,7.41,0,15.01,84,532.79,3.21,100,0,15.3,100
2018-04-20 3:00,6.83,0,14.7,83.89,548,0,100,0,15.3,100
2018-04-20 4:00,6.12,0,15.29,84,569.77,1,100,0,15.3,100
2018-04-20 5:00,6.02,0,15.81,82,587,2.45,99.9,0,15.3,100
2018-04-20 6:00,5.79,0.88,15.99,84,605,0,100,0,15.99,100
2018-04-20 7:00,7.15,85.68,17.29,85.88,609.24,0,100,0,16.99,100
2018-04-20 8:00,11.49,253.11,18.86,82.13,521.38,3.5,0,0,17.5,0
2018-04-20 9:00,14.69,426.35,19.72,62.13,428.38,29,0,0,17.5,0
2018-04-20 10:00,18.07,565.86,21.37,51.75,402.51,49,0,0,17,0
2018-04-20 11:00,20.02,678.07,23.32,54.67,368.73,67.07,85,0,17,0
2018-04-20 12:00,22.95,753.47,26.46,44,368.33,99,85,0,17,0
2018-04-20 13:00,25.64,760.28,28.39,44.44,377,100,85,0,17,0
2018-04-20 14:00,26.69,718.84,29.1,42.72,368,100,80,0,17,0
2018-04-20 15:00,27.76,627.54,30.19,41.58,360.98,100,75,0,17,0
2018-04-20 16:00,25.33,382.81,27.67,43,388.44,100,0,0,17,0
2018-04-20 17:00,22.83,163.8,23.83,46.85,386,100,0,0,15.74,84.97
2018-04-20 18:00,21.03,136.3,21.33,52.85,384,100,0,0,15.5,100
2018-04-20 19:00,18.73,17.07,19.02,61.85,405.69,60,0,0,15.5,100
2018-04-20 20:00,15.73,0,16.02,76,406,44,0,0,15.5,100
2018-04-20 21:00,14.15,0,15.42,80,427.68,25.48,0,0,15.5,100
2018-04-20 22:00,12.7,0,15.2,82,451.2,17,86.1,0,15.5,100
2018-04-20 23:00,12.65,0,15.2,87,476,4,100,0,15.5,100
2018-04-21 0:00,10.72,0,15.7,86,496.67,0,100,0,15.3,100
2018-04-21 1:00,10.03,0,15.42,87,516.67,0,100,0,15.3,100
2018-04-21 2:00,9.7,0,15.72,87,536.48,2,100,0,15.3,100
2018-04-21 3:00,8.78,0,15.08,89,553.65,0,100,0,15.3,100
2018-04-21 4:00,8.47,0,15.52,87,571,1,100,0,15.3,100
2018-04-21 5:00,7.42,0,15.68,88,590.64,0,100,0,15.3,100
2018-04-21 6:00,7.17,1.64,15.6,87.82,606,0,100,0,15.98,100
2018-04-21 7:00,9.66,101.57,17.16,85.81,611,0,100,0,16.98,100
2018-04-21 8:00,13.54,294.64,19.26,79.19,490.11,3.25,0,0,17.5,0
2018-04-21 9:00,18.48,474.68,21.68,63.58,414.84,42,0,0,17.5,0
2018-04-21 10:00,20.86,620.87,24.8,50.39,403,50,10.57,0,17,0
2018-04-21 11:00,22.7,662.41,26.06,47,382,100,80,0,17,0
2018-04-21 12:00,25.22,758.8,28.48,39.6,367,100,80,0,17,0
2018-04-21 13:00,26.5,803.6,29.74,34,355.6,100,80,0,17,0
2018-04-21 14:00,25.72,770.62,28.9,36,360.59,100,80,0,17,0
2018-04-21 15:00,23.22,563.15,25.8,37.59,381.69,88,15.5,0,17,0
2018-04-21 16:00,21.94,334.59,24.86,41.79,362.08,95,0,0,17,0
2018-04-21 17:00,21.3,204.43,23.32,53,387,100,0,0,15.76,0
2018-04-21 18:00,19.52,115.77,20.12,55,381.57,91,0,0,15.5,100
2018-04-21 19:00,18.12,18.32,18.22,64,397.34,70.1,0,0,15.5,100
2018-04-21 20:00,15.37,0,15.7,78.78,416.56,21,0,0,15.5,100
2018-04-21 21:00,14.52,0,15.18,83,443,20,0,0,15.5,100
2018-04-21 22:00,13.65,0,15.38,83,466.55,15,0,0,15.5,100
2018-04-21 23:00,13.5,0,15.82,84.77,488.55,14,0,0,15.5,100
2018-04-22 0:00,12.9,0,14.9,87,510.92,1,0,0,15.3,100
2018-04-22 1:00,12.4,0,16,85,527.93,1,0,0,15.3,100
2018-04-22 2:00,12.9,0,15.7,90,547.92,4,0,0,15.3,100
2018-04-22 3:00,12.9,0,15.5,92,567.88,2,0,0,15.3,100
2018-04-22 4:00,13.2,0,15,93,585,1,0,0,15.3,100
2018-04-22 5:00,13,0,15.4,94,601.91,0,0,0,15.3,100
2018-04-22 6:00,13.9,0,17.1,91.05,615,0,0,0,16,100
2018-04-22 7:00,14.69,15.11,17.99,91,600,0,0,0,17,100
2018-04-22 8:00,15.69,22,18.7,91,561.21,0,0,0,17.5,100
2018-04-22 9:00,15.61,64.28,19.4,90,476.42,0,0,0,17.5,100
2018-04-22 10:00,17.19,149.18,20.08,84.94,404.3,0,0,0,17,100
2018-04-22 11:00,17.2,141.16,20.51,86,395.18,17.86,0,0,17,100
2018-04-22 12:00,18.88,425,21.93,78.07,378.13,47.27,0,0,17,3.01
2018-04-22 13:00,22.37,863.27,27.34,63.93,363.27,100,80,0,17,0
2018-04-22 14:00,23.69,309.47,24.99,62.93,374.29,100,0,0,17,0
2018-04-22 15:00,23.3,350.29,25.1,63,374,86,0,0,17,0
2018-04-22 16:00,23.22,227.01,25.04,63.85,382.71,93,0,0,17,0
2018-04-22 17:00,22.2,44.44,22.41,72.92,390.16,95,0,0,15.82,100
2018-04-22 18:00,21.01,19.16,21.11,78.92,393.84,2.16,0,0,15,100
2018-04-22 19:00,19.41,3.17,20.01,86,398,2.74,0,0,15,100
2018-04-22 20:00,18.61,0,19.3,87,404.83,27,0,0,15,100
2018-04-22 21:00,18.9,0,19.1,86,407,26.31,0,0,15,100
2018-04-22 22:00,18.81,0,19.01,83.91,401,20.08,0,0,15,100
2018-04-22 23:00,17.2,0,18.7,89,415.81,0,0,0,15,100
2018-04-23 0:00,16.8,0,18.29,91,419.8,0,0,0,14.8,100
2018-04-23 1:00,16.61,0,17.81,91.9,417.8,0.9,0,0,14.8,100
2018-04-23 2:00,16.01,0,17.71,92,422.2,0,0,0,14.8,100
2018-04-23 3:00,15.31,0,17.31,92,422,0,0,0,14.8,100
2018-04-23 4:00,14.7,0,17.11,92,433,14.79,0,0,14.8,100
2018-04-23 5:00,14.5,0,16.6,93,426.66,6.7,0,0,14.8,100
2018-04-23 6:00,14.61,0,17.41,90.11,429.23,0,0,0,15.59,100
2018-04-23 7:00,14.1,6.24,17.58,91,434.76,0,0,0,16.59,100
2018-04-23 8:00,14.19,38.52,18.18,91,431.24,0,0,0,17.5,100
2018-04-23 9:00,14.4,21.88,18.69,91,420,0,0,0,17.5,100
2018-04-23 10:00,14.79,99.89,18.55,88.13,390.25,0,0,0,17,100
2018-04-23 11:00,15.03,92.9,18.03,85.87,386.49,0,0,0,17,100
2018-04-23 12:00,14.7,91.53,17.56,87,387.4,0,0,0,17,100
2018-04-23 13:00,14.61,64.33,17.19,88.13,392.53,2,0,0,17,100
2018-04-23 14:00,14.61,60.93,17.17,87,392,0,0,0,17,100
2018-04-23 15:00,14.8,47.86,17.1,88,390.28,0.86,0,0,17,100
2018-04-23 16:00,14.4,41.14,16.99,89.86,391.72,2,0,0,17,100
2018-04-23 17:00,14.2,23.29,16.99,90,395.71,0.15,0,0,15.84,100
2018-04-23 18:00,13.6,13.15,15.69,91,401,8.71,0,0,15,100
2018-04-23 19:00,13.21,0,15.4,92,407,12.85,0,0,15,100
2018-04-23 20:00,12.82,0,15.3,92,416,0,0,0,15,100
2018-04-23 21:00,12.8,0,15.2,94,430.69,3,0,0,15,100
2018-04-23 22:00,12.8,0,15.3,94,448,1,0,0,15,100
2018-04-23 23:00,12.2,0,15.1,94.16,464,1,0,0,15,100
2018-04-24 0:00,12.08,0,15.08,95,481,0,91.3,0,14.8,100
2018-04-24 1:00,11.8,0,15.4,96,496,0,97.33,0,14.8,100
2018-04-24 2:00,11.82,0,15.1,96,509,0,96.8,0,14.8,100
2018-04-24 3:00,11.7,0,15.1,97,523.65,0,97.3,0,14.8,100
2018-04-24 4:00,11.42,0,15,97,538,0,96.4,0,14.8,100
2018-04-24 5:00,11.1,0,15.3,98,552.65,3,99.6,0,14.8,100
2018-04-24 6:00,10.9,0,16.4,95,564,0,97.7,0,15.58,100
2018-04-24 7:00,11,5,17.3,95.82,569.64,0,99.9,0,16.58,100
2018-04-24 8:00,11.3,68.57,18.38,95.19,550.49,0,86.61,0,17.5,100
2018-04-24 9:00,12,128.64,19.26,92,454.49,5.63,0,0,17.5,100
2018-04-24 10:00,12.88,141.7,18.7,87.81,368.73,21,0,0,17,100
2018-04-24 11:00,13.86,214.23,19.44,82.81,368.23,23,0,0,17,8.74
2018-04-24 12:00,14.48,191.33,18.66,78,367.55,22,0,0,17,92.09
2018-04-24 13:00,14.72,131.4,18.54,75.8,373,22,0,0,17,95.46
2018-04-24 14:00,13.8,174,18,81,363.4,21,0,0,17,100
2018-04-24 15:00,14.38,121.03,18.5,80.59,365.83,15.83,0,0,17,100
2018-04-24 16:00,14.52,101.41,19.04,83,359.55,13,0,0,17,100
2018-04-24 17:00,14.4,112.51,18.7,80.59,356.62,5,0,0,15.94,100
2018-04-24 18:00,14.38,40.21,16.82,78,379.57,21,0,0,15,100
2018-04-24 19:00,14.3,17.49,15.9,78,390.57,27,0,0,15,100
2018-04-24 20:00,13.82,0,15.3,81,400,22,0,0,15,100
2018-04-24 21:00,13.8,0,15.48,87,413,18,0,0,15,100
2018-04-24 22:00,13.62,0,15.5,91,427.56,16,0,0,15,100
2018-04-24 23:00,13.5,0,15.4,92,441,13,0,0,15,100
2018-04-25 0:00,12.9,0,15.1,93,459,10,0,0,14.8,100
2018-04-25 1:00,12.3,0,14.7,93,474,1.03,0,0,14.8,100
2018-04-25 2:00,10,0,14.7,92,489,0,100,0,14.8,100
2018-04-25 3:00,9.3,0,14.8,91,505,0,100,0,14.8,100
2018-04-25 4:00,8.71,0,14.71,90,520,1,100,0,14.8,100
2018-04-25 5:00,8.3,0,15.1,89,508,2.96,100,0,14.8,100
2018-04-25 6:00,7.21,2.91,15.7,86,513.91,0,100,0,15.6,100
2018-04-25 7:00,9.58,137.16,16.39,90,512.09,0,100,0,16.6,100
2018-04-25 8:00,13.12,330.11,18.62,71.23,366.84,0,0,0,17.5,0
2018-04-25 9:00,14.4,500.41,22.35,53.05,314,25.73,0,0,17.5,0
2018-04-25 10:00,15.89,646.41,22.72,41.27,333.15,60,85,0,17,0
2018-04-25 11:00,18.17,750.58,23.62,36.06,319.88,85,85,0,17,0
2018-04-25 12:00,19.11,809.88,24.48,37.94,328.88,100,85,0,17,0
2018-04-25 13:00,20.09,822.06,24.3,33,329.12,100,85,0,17,0
2018-04-25 14:00,20.83,773.27,25.91,36,324.87,100,85,0,17,0
2018-04-25 15:00,21.6,677.6,25.7,33.07,326.73,100,85,0,17,0
2018-04-25 16:00,20.71,399.19,23.51,35.93,341.56,100,85,0,17,0
2018-04-25 17:00,19.42,330.53,21.51,41.07,348.85,86,85,0,15.92,1.47
2018-04-25 18:00,17.82,167.8,19.22,45.76,357,74,85,0,15.5,48.3
2018-04-25 19:00,15.72,25.72,16.22,54,369.84,57.48,85,0,15.5,100
2018-04-25 20:00,13.02,0,14.89,67.92,378.84,31.68,85,0,15.5,100
2018-04-25 21:00,11.9,0,15.2,76,402.83,18.17,85,0,15.5,100
2018-04-25 22:00,10.63,0,15.28,75.09,423,2,85,0,15.5,100
2018-04-25 23:00,9.69,0,15.09,75,441.81,1,85,0,15.5,100
2018-04-26 0:00,8.3,0,15,74,459.81,0,85,0,15.3,100
2018-04-26 1:00,7.2,0,15.18,74,478.81,1,85,0,15.3,100
2018-04-26 2:00,7.42,0,16.09,70.8,492.7,4.9,85,0,15.3,100
2018-04-26 3:00,6.59,0,15.41,72,511.6,0,85,0,15.3,100
2018-04-26 4:00,6.3,0,15.98,71.11,523,1,85,0,15.3,100
2018-04-26 5:00,6,0,15.8,73,542.68,3,85,0,15.3,100
2018-04-26 6:00,5.69,5.57,16.2,73,558,0,85,0,16.09,100
2018-04-26 7:00,7.68,114.21,17.29,77,551,0,85,0,17.09,100
2018-04-26 8:00,10.88,213.81,18.73,75.23,419.47,0,85,0,17.5,0
2018-04-26 9:00,13.94,434.96,21.34,63.6,356.52,20.4,0,0,17.5,0
2018-04-26 10:00,16.76,508.88,20.89,52,366.72,42,0,0,17,0
2018-04-26 11:00,18.38,612.52,22.58,46.76,338.76,55.52,80,0,17,0
2018-04-26 12:00,20.5,764.48,23.9,42.25,379.59,89,80,0,17,0
2018-04-26 13:00,21.97,759.71,24.73,43.87,337.11,100,80,0,17,0
2018-04-26 14:00,21.91,594.4,24.29,39.87,340.53,100,69.33,0,17,0
2018-04-26 15:00,21.43,407.93,23.59,47,340.93,100,4.65,0,17,0
2018-04-26 16:00,21.3,379.47,23.13,44.87,343.73,100,0,0,17,0
2018-04-26 17:00,18.83,247.92,20.43,54,355.28,68,0,0,15.94,0
2018-04-26 18:00,17.71,160.14,18.83,53.14,360.56,57.58,0,0,15.5,100
2018-04-26 19:00,15.63,18.88,16.11,61.85,370,50.73,0,0,15.5,100
2018-04-26 20:00,13.23,0,15.31,74.85,369.71,32,0,0,15.5,100
2018-04-26 21:00,11.72,0,15.55,78,389.7,20,100,0,15.5,100
2018-04-26 22:00,10.32,0,15.42,81.85,413.69,13,100,0,15.5,100
2018-04-26 23:00,9.7,0,15.88,81,435.69,7,100,0,15.5,100
2018-04-27 0:00,8.82,0,15.38,83.16,455,1,100,0,15.3,100
2018-04-27 1:00,8.7,0,15.3,83,474.68,0,100,0,15.3,100
2018-04-27 2:00,7.8,0,15.4,83,489.67,0.83,100,0,15.3,100
2018-04-27 3:00,7.12,0,15.72,80.83,506,4,99.7,0,15.3,100
2018-04-27 4:00,6.43,0,14.92,83.83,521,0,100,0,15.3,100
2018-04-27 5:00,6.32,0,15.6,84,536,0,100,0,15.3,100
2018-04-27 6:00,6.3,2.65,15.6,84.83,553,0,100,0,16.1,100
2018-04-27 7:00,7.1,80.92,17.68,84.82,558,0,100,0,17.1,100
2018-04-27 8:00,9.86,172.74,18.68,84,464.7,0,0,0,17.5,100
2018-04-27 9:00,15.26,430.22,20.71,64.08,337.02,21,0,0,17.5,0
2018-04-27 10:00,15.8,560.76,22.58,45.56,316.63,43,0,0,17,0
2018-04-27 11:00,17.36,661.69,22.8,40.63,327.12,58,80,0,17,0
2018-04-27 12:00,19.52,705.19,21.74,51.58,325.16,74.97,80,0,17,0
2018-04-27 13:00,20.24,736.39,23.46,49.81,329.61,97,80,0,17,0
2018-04-27 14:00,20.94,681.55,23.8,50,347.84,100,80,0,17,0
2018-04-27 15:00,20.72,590.6,23.4,53,343,100,75,0,17,0
2018-04-27 16:00,20.52,398.2,22.64,51,343,98,0,0,17,0
2018-04-27 17:00,19.62,292.03,21.3,57.79,341,68,0,0,16.04,0
2018-04-27 18:00,17.82,133.27,19.14,63.79,350,68,0,0,15.5,100
2018-04-27 19:00,15.54,20.24,16.12,73,348,52.03,0,0,15.5,100
2018-04-27 20:00,13.44,0,15.2,81,364.57,29,0,0,15.5,100
2018-04-27 21:00,12.2,0,14.9,82,386.57,20.15,0,0,15.5,100
2018-04-27 22:00,11.6,0,16.06,81,410.56,13,100,0,15.5,100
2018-04-27 23:00,10.9,0,15.44,83.78,434.34,12,100,0,15.5,100
2018-04-28 0:00,9.79,0,15.3,84,455.93,0,100,0,15.3,100
2018-04-28 1:00,9.3,0,15.3,83.97,475.95,0,100,0,15.3,100
2018-04-28 2:00,8.11,0,15.6,84,495.95,1,100,0,15.3,100
2018-04-28 3:00,8.19,0,15.99,83.03,514.93,3,100,0,15.3,100
2018-04-28 4:00,7.3,0,15,87,532.93,2.03,100,0,15.3,100
2018-04-28 5:00,6.3,0,15.59,87.04,549.84,0,100,0,15.3,100
2018-04-28 6:00,6.79,0.96,16.4,87,567.88,0,100,0,16.1,100
2018-04-28 7:00,8.6,31.8,17,90.96,574,0,100,0,17.1,100
2018-04-28 8:00,9.1,73.81,18.32,89.05,487.07,0,3.92,0,17.5,100
2018-04-28 9:00,9.9,153.95,20.1,88.05,419.42,11,0,0,17.5,100
2018-04-28 10:00,12.65,511.88,20.85,75.16,325.8,29.57,0,0,17,0
2018-04-28 11:00,17.19,742.09,23.39,57.05,336,58.68,80,0,17,0
2018-04-28 12:00,20,796.15,24.39,48.21,337.89,100,80,0,17,0
2018-04-28 13:00,21.28,802.72,24.79,44.88,327.12,100,80,0,17,0
2018-04-28 14:00,21.71,774.24,25.91,75.76,342.82,100,80,0,17,0
2018-04-28 15:00,21.49,676.67,24.5,97.87,338.13,98,75,0,17,0
2018-04-28 16:00,21.2,456.13,23.61,96.07,340,98,11.91,0,17,0
2018-04-28 17:00,20.31,366.2,21.81,98.07,345.13,86.4,0,0,16.02,0
2018-04-28 18:00,19.41,189.81,20.32,99.93,347,89.15,0,0,15.5,0
2018-04-28 19:00,16.83,36.73,17.14,100,360,64,0,0,15.5,100
2018-04-28 20:00,14.29,0,15.1,100,381.84,11.88,0,0,15.5,100
2018-04-28 21:00,11.76,0,14.3,100,405.84,0,0,0,15.5,100
